source_file,source_sheet,source_row,player_name,season,team_or_grade,metric_group,metric_name,metric_value,issue_type,severity,reason,action,data_confidence
bexley_stats_spreadsheets.xlsx,1969-70,37,Danny Lee,Summer 1969/70,Historical club summary,bowling,bowlingEconomyRate,0.0455,suspicious,medium,Season economy outside 0.5-15 needs manual review.,excluded_from_records,low
bexley_stats_spreadsheets.xlsx,1969-70,37,Danny Lee,Summer 1969/70,Historical club summary,bowling,bowlingStrikeRate,1.2453,suspicious,medium,Bowling strike rate outside 3-300 needs manual review.,excluded_from_records,low
bexley_stats_spreadsheets.xlsx,1969-70,38,Mal Leigh,Summer 1969/70,Historical club summary,bowling,bowlingWickets,51.0,invalid,high,Wickets cannot exceed balls bowled.,excluded_from_records,low
bexley_stats_spreadsheets.xlsx,1969-70,38,Mal Leigh,Summer 1969/70,Historical club summary,bowling,bowlingStrikeRate,0.8235,suspicious,medium,Bowling strike rate outside 3-300 needs manual review.,excluded_from_records,low
bexley_stats_spreadsheets.xlsx,1969-70,39,M Leslie,Summer 1969/70,Historical club summary,bowling,bowlingWickets,24.0,invalid,high,Wickets cannot exceed balls bowled.,excluded_from_records,low
bexley_stats_spreadsheets.xlsx,1969-70,39,M Leslie,Summer 1969/70,Historical club summary,bowling,bowlingStrikeRate,0.75,suspicious,medium,Bowling strike rate outside 3-300 needs manual review.,excluded_from_records,low
bexley_stats_spreadsheets.xlsx,1969-70,40,Arthur Mailey,Summer 1969/70,Historical club summary,bowling,bowlingWickets,439.0,suspicious,medium,Season wickets above 100 need manual review.,excluded_from_records,low
bexley_stats_spreadsheets.xlsx,1969-70,40,Arthur Mailey,Summer 1969/70,Historical club summary,bowling,bowlingEconomyRate,0.0541,suspicious,medium,Season economy outside 0.5-15 needs manual review.,excluded_from_records,low
bexley_stats_spreadsheets.xlsx,1969-70,40,Arthur Mailey,Summer 1969/70,Historical club summary,bowling,bowlingStrikeRate,1.0114,suspicious,medium,Bowling strike rate outside 3-300 needs manual review.,excluded_from_records,low
bexley_stats_spreadsheets.xlsx,1969-70,41,Roy Menzies,Summer 1969/70,Historical club summary,bowling,bowlingWickets,26.0,invalid,high,Wickets cannot exceed balls bowled.,excluded_from_records,low
bexley_stats_spreadsheets.xlsx,1969-70,41,Roy Menzies,Summer 1969/70,Historical club summary,bowling,bowlingStrikeRate,0.9231,suspicious,medium,Bowling strike rate outside 3-300 needs manual review.,excluded_from_records,low
bexley_stats_spreadsheets.xlsx,1969-70,42,Kingsley Osborne,Summer 1969/70,Historical club summary,bowling,bowlingWickets,32.0,invalid,high,Wickets cannot exceed balls bowled.,excluded_from_records,low
bexley_stats_spreadsheets.xlsx,1969-70,42,Kingsley Osborne,Summer 1969/70,Historical club summary,bowling,bowlingStrikeRate,0.9375,suspicious,medium,Bowling strike rate outside 3-300 needs manual review.,excluded_from_records,low
bexley_stats_spreadsheets.xlsx,1969-70,43,Peter Rowe,Summer 1969/70,Historical club summary,bowling,bowlingWickets,306.0,suspicious,medium,Season wickets above 100 need manual review.,excluded_from_records,low
bexley_stats_spreadsheets.xlsx,1969-70,43,Peter Rowe,Summer 1969/70,Historical club summary,bowling,bowlingEconomyRate,0.0633,suspicious,medium,Season economy outside 0.5-15 needs manual review.,excluded_from_records,low
bexley_stats_spreadsheets.xlsx,1969-70,43,Peter Rowe,Summer 1969/70,Historical club summary,bowling,bowlingStrikeRate,1.549,suspicious,medium,Bowling strike rate outside 3-300 needs manual review.,excluded_from_records,low
bexley_stats_spreadsheets.xlsx,1969-70,47,Peter Westwood,Summer 1969/70,Historical club summary,bowling,bowlingEconomyRate,0.3333,suspicious,medium,Season economy outside 0.5-15 needs manual review.,excluded_from_records,low
bexley_stats_spreadsheets.xlsx,1969-70,47,Peter Westwood,Summer 1969/70,Historical club summary,bowling,bowlingStrikeRate,1.0588,suspicious,medium,Bowling strike rate outside 3-300 needs manual review.,excluded_from_records,low
bexley_stats_spreadsheets.xlsx,1969-70,48,Brian White,Summer 1969/70,Historical club summary,bowling,bowlingEconomyRate,0.1429,suspicious,medium,Season economy outside 0.5-15 needs manual review.,excluded_from_records,low
bexley_stats_spreadsheets.xlsx,1969-70,48,Brian White,Summer 1969/70,Historical club summary,bowling,bowlingStrikeRate,1.4483,suspicious,medium,Bowling strike rate outside 3-300 needs manual review.,excluded_from_records,low
bexley_stats_spreadsheets.xlsx,1969-70,50,John Whigham,Summer 1969/70,Historical club summary,bowling,bowlingEconomyRate,0.0909,suspicious,medium,Season economy outside 0.5-15 needs manual review.,excluded_from_records,low
bexley_stats_spreadsheets.xlsx,1969-70,50,John Whigham,Summer 1969/70,Historical club summary,bowling,bowlingStrikeRate,1.1579,suspicious,medium,Bowling strike rate outside 3-300 needs manual review.,excluded_from_records,low
bexley_stats_spreadsheets.xlsx,1969-70,51,John Young,Summer 1969/70,Historical club summary,bowling,bowlingWickets,700.0,suspicious,medium,Season wickets above 100 need manual review.,excluded_from_records,low
bexley_stats_spreadsheets.xlsx,1969-70,51,John Young,Summer 1969/70,Historical club summary,bowling,bowlingEconomyRate,0.1553,suspicious,medium,Season economy outside 0.5-15 needs manual review.,excluded_from_records,low
bexley_stats_spreadsheets.xlsx,1969-70,51,John Young,Summer 1969/70,Historical club summary,bowling,bowlingStrikeRate,1.7657,suspicious,medium,Bowling strike rate outside 3-300 needs manual review.,excluded_from_records,low
bexley_stats_spreadsheets.xlsx,1970-71,8,Tony Goodwin,Summer 1970/71,Historical club summary,bowling,bowlingEconomyRate,0.0909,suspicious,medium,Season economy outside 0.5-15 needs manual review.,excluded_from_records,low
bexley_stats_spreadsheets.xlsx,1970-71,8,Tony Goodwin,Summer 1970/71,Historical club summary,bowling,bowlingStrikeRate,1.0476,suspicious,medium,Bowling strike rate outside 3-300 needs manual review.,excluded_from_records,low
bexley_stats_spreadsheets.xlsx,1970-71,9,Ross Hunter,Summer 1970/71,Historical club summary,bowling,bowlingWickets,257.0,suspicious,medium,Season wickets above 100 need manual review.,excluded_from_records,low
bexley_stats_spreadsheets.xlsx,1970-71,9,Ross Hunter,Summer 1970/71,Historical club summary,bowling,bowlingEconomyRate,0.1587,suspicious,medium,Season economy outside 0.5-15 needs manual review.,excluded_from_records,low
bexley_stats_spreadsheets.xlsx,1970-71,9,Ross Hunter,Summer 1970/71,Historical club summary,bowling,bowlingStrikeRate,1.4708,suspicious,medium,Bowling strike rate outside 3-300 needs manual review.,excluded_from_records,low
bexley_stats_spreadsheets.xlsx,1970-71,10,Peter Huthnance,Summer 1970/71,Historical club summary,bowling,bowlingWickets,121.0,suspicious,medium,Season wickets above 100 need manual review.,excluded_from_records,low
bexley_stats_spreadsheets.xlsx,1970-71,10,Peter Huthnance,Summer 1970/71,Historical club summary,bowling,bowlingEconomyRate,0.2258,suspicious,medium,Season economy outside 0.5-15 needs manual review.,excluded_from_records,low
bexley_stats_spreadsheets.xlsx,1970-71,10,Peter Huthnance,Summer 1970/71,Historical club summary,bowling,bowlingStrikeRate,1.5372,suspicious,medium,Bowling strike rate outside 3-300 needs manual review.,excluded_from_records,low
bexley_stats_spreadsheets.xlsx,1970-71,11,Henry James,Summer 1970/71,Historical club summary,bowling,bowlingWickets,295.0,suspicious,medium,Season wickets above 100 need manual review.,excluded_from_records,low
bexley_stats_spreadsheets.xlsx,1970-71,11,Henry James,Summer 1970/71,Historical club summary,bowling,bowlingWickets,295.0,invalid,high,Wickets cannot exceed balls bowled.,excluded_from_records,low
bexley_stats_spreadsheets.xlsx,1970-71,11,Henry James,Summer 1970/71,Historical club summary,bowling,bowlingEconomyRate,0.0816,suspicious,medium,Season economy outside 0.5-15 needs manual review.,excluded_from_records,low
bexley_stats_spreadsheets.xlsx,1970-71,11,Henry James,Summer 1970/71,Historical club summary,bowling,bowlingStrikeRate,0.9966,suspicious,medium,Bowling strike rate outside 3-300 needs manual review.,excluded_from_records,low
bexley_stats_spreadsheets.xlsx,1970-71,12,Mal Leigh,Summer 1970/71,Historical club summary,bowling,bowlingWickets,202.0,suspicious,medium,Season wickets above 100 need manual review.,excluded_from_records,low
bexley_stats_spreadsheets.xlsx,1970-71,12,Mal Leigh,Summer 1970/71,Historical club summary,bowling,bowlingEconomyRate,0.1343,suspicious,medium,Season economy outside 0.5-15 needs manual review.,excluded_from_records,low
bexley_stats_spreadsheets.xlsx,1970-71,12,Mal Leigh,Summer 1970/71,Historical club summary,bowling,bowlingStrikeRate,1.9901,suspicious,medium,Bowling strike rate outside 3-300 needs manual review.,excluded_from_records,low
bexley_stats_spreadsheets.xlsx,1970-71,13,Harry Milburn,Summer 1970/71,Historical club summary,bowling,bowlingWickets,47.0,invalid,high,Wickets cannot exceed balls bowled.,excluded_from_records,low
bexley_stats_spreadsheets.xlsx,1970-71,13,Harry Milburn,Summer 1970/71,Historical club summary,bowling,bowlingStrikeRate,0.8936,suspicious,medium,Bowling strike rate outside 3-300 needs manual review.,excluded_from_records,low
bexley_stats_spreadsheets.xlsx,1970-71,15,Mick Stone,Summer 1970/71,Historical club summary,bowling,bowlingWickets,310.0,suspicious,medium,Season wickets above 100 need manual review.,excluded_from_records,low
bexley_stats_spreadsheets.xlsx,1970-71,15,Mick Stone,Summer 1970/71,Historical club summary,bowling,bowlingEconomyRate,0.1286,suspicious,medium,Season economy outside 0.5-15 needs manual review.,excluded_from_records,low
bexley_stats_spreadsheets.xlsx,1970-71,15,Mick Stone,Summer 1970/71,Historical club summary,bowling,bowlingStrikeRate,1.3548,suspicious,medium,Bowling strike rate outside 3-300 needs manual review.,excluded_from_records,low
bexley_stats_spreadsheets.xlsx,1970-71,17,Dave Wallis,Summer 1970/71,Historical club summary,bowling,bowlingWickets,190.0,suspicious,medium,Season wickets above 100 need manual review.,excluded_from_records,low
bexley_stats_spreadsheets.xlsx,1970-71,17,Dave Wallis,Summer 1970/71,Historical club summary,bowling,bowlingEconomyRate,0.0816,suspicious,medium,Season economy outside 0.5-15 needs manual review.,excluded_from_records,low
bexley_stats_spreadsheets.xlsx,1970-71,17,Dave Wallis,Summer 1970/71,Historical club summary,bowling,bowlingStrikeRate,1.5474,suspicious,medium,Bowling strike rate outside 3-300 needs manual review.,excluded_from_records,low
bexley_stats_spreadsheets.xlsx,1970-71,18,Brian White,Summer 1970/71,Historical club summary,bowling,bowlingWickets,248.0,suspicious,medium,Season wickets above 100 need manual review.,excluded_from_records,low
bexley_stats_spreadsheets.xlsx,1970-71,18,Brian White,Summer 1970/71,Historical club summary,bowling,bowlingEconomyRate,0.1481,suspicious,medium,Season economy outside 0.5-15 needs manual review.,excluded_from_records,low
bexley_stats_spreadsheets.xlsx,1970-71,18,Brian White,Summer 1970/71,Historical club summary,bowling,bowlingStrikeRate,1.3065,suspicious,medium,Bowling strike rate outside 3-300 needs manual review.,excluded_from_records,low
bexley_stats_spreadsheets.xlsx,1970-71,27,Graham Butt,Summer 1970/71,Historical club summary,bowling,bowlingStrikeRate,1.8261,suspicious,medium,Bowling strike rate outside 3-300 needs manual review.,excluded_from_records,low
bexley_stats_spreadsheets.xlsx,1970-71,28,Bruce Carrington,Summer 1970/71,Historical club summary,bowling,bowlingWickets,163.0,suspicious,medium,Season wickets above 100 need manual review.,excluded_from_records,low
bexley_stats_spreadsheets.xlsx,1970-71,28,Bruce Carrington,Summer 1970/71,Historical club summary,bowling,bowlingEconomyRate,0.1395,suspicious,medium,Season economy outside 0.5-15 needs manual review.,excluded_from_records,low
bexley_stats_spreadsheets.xlsx,1970-71,28,Bruce Carrington,Summer 1970/71,Historical club summary,bowling,bowlingStrikeRate,1.5828,suspicious,medium,Bowling strike rate outside 3-300 needs manual review.,excluded_from_records,low
bexley_stats_spreadsheets.xlsx,1970-71,29,B Dunne,Summer 1970/71,Historical club summary,bowling,bowlingStrikeRate,1.0286,suspicious,medium,Bowling strike rate outside 3-300 needs manual review.,excluded_from_records,low
bexley_stats_spreadsheets.xlsx,1970-71,30,D Eagles,Summer 1970/71,Historical club summary,bowling,bowlingEconomyRate,0.1111,suspicious,medium,Season economy outside 0.5-15 needs manual review.,excluded_from_records,low
bexley_stats_spreadsheets.xlsx,1970-71,30,D Eagles,Summer 1970/71,Historical club summary,bowling,bowlingStrikeRate,1.4211,suspicious,medium,Bowling strike rate outside 3-300 needs manual review.,excluded_from_records,low
bexley_stats_spreadsheets.xlsx,1970-71,31,Ken Grant,Summer 1970/71,Historical club summary,bowling,bowlingWickets,7.0,invalid,high,Wickets cannot exceed balls bowled.,excluded_from_records,low
bexley_stats_spreadsheets.xlsx,1970-71,31,Ken Grant,Summer 1970/71,Historical club summary,bowling,bowlingStrikeRate,0.8571,suspicious,medium,Bowling strike rate outside 3-300 needs manual review.,excluded_from_records,low
bexley_stats_spreadsheets.xlsx,1970-71,32,Arthur Mailey,Summer 1970/71,Historical club summary,bowling,bowlingWickets,301.0,suspicious,medium,Season wickets above 100 need manual review.,excluded_from_records,low
bexley_stats_spreadsheets.xlsx,1970-71,32,Arthur Mailey,Summer 1970/71,Historical club summary,bowling,bowlingEconomyRate,0.0377,suspicious,medium,Season economy outside 0.5-15 needs manual review.,excluded_from_records,low
bexley_stats_spreadsheets.xlsx,1970-71,32,Arthur Mailey,Summer 1970/71,Historical club summary,bowling,bowlingStrikeRate,1.0565,suspicious,medium,Bowling strike rate outside 3-300 needs manual review.,excluded_from_records,low
bexley_stats_spreadsheets.xlsx,1970-71,33,Graham Mcdonald,Summer 1970/71,Historical club summary,bowling,bowlingStrikeRate,1.3333,suspicious,medium,Bowling strike rate outside 3-300 needs manual review.,excluded_from_records,low
bexley_stats_spreadsheets.xlsx,1970-71,34,Malcolm Melvey,Summer 1970/71,Historical club summary,bowling,bowlingStrikeRate,1.0,suspicious,medium,Bowling strike rate outside 3-300 needs manual review.,excluded_from_records,low
bexley_stats_spreadsheets.xlsx,1970-71,35,Kingsley Osborne,Summer 1970/71,Historical club summary,bowling,bowlingStrikeRate,2.0,suspicious,medium,Bowling strike rate outside 3-300 needs manual review.,excluded_from_records,low
bexley_stats_spreadsheets.xlsx,1970-71,36,Grant Pirois,Summer 1970/71,Historical club summary,bowling,bowlingWickets,103.0,suspicious,medium,Season wickets above 100 need manual review.,excluded_from_records,low
bexley_stats_spreadsheets.xlsx,1970-71,36,Grant Pirois,Summer 1970/71,Historical club summary,bowling,bowlingEconomyRate,0.1154,suspicious,medium,Season economy outside 0.5-15 needs manual review.,excluded_from_records,low
bexley_stats_spreadsheets.xlsx,1970-71,36,Grant Pirois,Summer 1970/71,Historical club summary,bowling,bowlingStrikeRate,1.5146,suspicious,medium,Bowling strike rate outside 3-300 needs manual review.,excluded_from_records,low
bexley_stats_spreadsheets.xlsx,1970-71,37,Peter Rowe,Summer 1970/71,Historical club summary,bowling,bowlingWickets,304.0,suspicious,medium,Season wickets above 100 need manual review.,excluded_from_records,low
bexley_stats_spreadsheets.xlsx,1970-71,37,Peter Rowe,Summer 1970/71,Historical club summary,bowling,bowlingEconomyRate,0.169,suspicious,medium,Season economy outside 0.5-15 needs manual review.,excluded_from_records,low
bexley_stats_spreadsheets.xlsx,1970-71,37,Peter Rowe,Summer 1970/71,Historical club summary,bowling,bowlingStrikeRate,1.4013,suspicious,medium,Bowling strike rate outside 3-300 needs manual review.,excluded_from_records,low
bexley_stats_spreadsheets.xlsx,1970-71,41,John Whigham,Summer 1970/71,Historical club summary,bowling,bowlingWickets,269.0,suspicious,medium,Season wickets above 100 need manual review.,excluded_from_records,low
bexley_stats_spreadsheets.xlsx,1970-71,41,John Whigham,Summer 1970/71,Historical club summary,bowling,bowlingEconomyRate,0.0656,suspicious,medium,Season economy outside 0.5-15 needs manual review.,excluded_from_records,low
bexley_stats_spreadsheets.xlsx,1970-71,41,John Whigham,Summer 1970/71,Historical club summary,bowling,bowlingStrikeRate,1.3606,suspicious,medium,Bowling strike rate outside 3-300 needs manual review.,excluded_from_records,low
bexley_stats_spreadsheets.xlsx,1970-71,42,Ian Woodbury,Summer 1970/71,Historical club summary,bowling,bowlingStrikeRate,1.0541,suspicious,medium,Bowling strike rate outside 3-300 needs manual review.,excluded_from_records,low
bexley_stats_spreadsheets.xlsx,1970-71,43,John Young,Summer 1970/71,Historical club summary,bowling,bowlingWickets,782.0,suspicious,medium,Season wickets above 100 need manual review.,excluded_from_records,low
bexley_stats_spreadsheets.xlsx,1970-71,43,John Young,Summer 1970/71,Historical club summary,bowling,bowlingEconomyRate,0.2085,suspicious,medium,Season economy outside 0.5-15 needs manual review.,excluded_from_records,low
bexley_stats_spreadsheets.xlsx,1970-71,43,John Young,Summer 1970/71,Historical club summary,bowling,bowlingStrikeRate,1.8031,suspicious,medium,Bowling strike rate outside 3-300 needs manual review.,excluded_from_records,low
bexley_stats_spreadsheets.xlsx,1971-72,9,Ross Hunter,Summer 1971/72,Historical club summary,bowling,bowlingEconomyRate,0.1429,suspicious,medium,Season economy outside 0.5-15 needs manual review.,excluded_from_records,low
bexley_stats_spreadsheets.xlsx,1971-72,9,Ross Hunter,Summer 1971/72,Historical club summary,bowling,bowlingStrikeRate,1.3548,suspicious,medium,Bowling strike rate outside 3-300 needs manual review.,excluded_from_records,low
bexley_stats_spreadsheets.xlsx,1971-72,10,Peter Huthnance,Summer 1971/72,Historical club summary,bowling,bowlingEconomyRate,0.2759,suspicious,medium,Season economy outside 0.5-15 needs manual review.,excluded_from_records,low
bexley_stats_spreadsheets.xlsx,1971-72,10,Peter Huthnance,Summer 1971/72,Historical club summary,bowling,bowlingStrikeRate,1.9773,suspicious,medium,Bowling strike rate outside 3-300 needs manual review.,excluded_from_records,low
bexley_stats_spreadsheets.xlsx,1971-72,11,Henry James,Summer 1971/72,Historical club summary,bowling,bowlingEconomyRate,0.1923,suspicious,medium,Season economy outside 0.5-15 needs manual review.,excluded_from_records,low
bexley_stats_spreadsheets.xlsx,1971-72,11,Henry James,Summer 1971/72,Historical club summary,bowling,bowlingStrikeRate,2.8364,suspicious,medium,Bowling strike rate outside 3-300 needs manual review.,excluded_from_records,low
bexley_stats_spreadsheets.xlsx,1971-72,12,Mal Leigh,Summer 1971/72,Historical club summary,bowling,bowlingWickets,432.0,suspicious,medium,Season wickets above 100 need manual review.,excluded_from_records,low
bexley_stats_spreadsheets.xlsx,1971-72,12,Mal Leigh,Summer 1971/72,Historical club summary,bowling,bowlingEconomyRate,0.2569,suspicious,medium,Season economy outside 0.5-15 needs manual review.,excluded_from_records,low
bexley_stats_spreadsheets.xlsx,1971-72,12,Mal Leigh,Summer 1971/72,Historical club summary,bowling,bowlingStrikeRate,2.0,suspicious,medium,Bowling strike rate outside 3-300 needs manual review.,excluded_from_records,low
bexley_stats_spreadsheets.xlsx,1971-72,13,M Melvey,Summer 1971/72,Historical club summary,bowling,bowlingStrikeRate,1.0,suspicious,medium,Bowling strike rate outside 3-300 needs manual review.,excluded_from_records,low
bexley_stats_spreadsheets.xlsx,1971-72,15,Graham Mcdonald,Summer 1971/72,Historical club summary,bowling,bowlingWickets,365.0,suspicious,medium,Season wickets above 100 need manual review.,excluded_from_records,low
bexley_stats_spreadsheets.xlsx,1971-72,15,Graham Mcdonald,Summer 1971/72,Historical club summary,bowling,bowlingEconomyRate,0.0714,suspicious,medium,Season economy outside 0.5-15 needs manual review.,excluded_from_records,low
bexley_stats_spreadsheets.xlsx,1971-72,15,Graham Mcdonald,Summer 1971/72,Historical club summary,bowling,bowlingStrikeRate,1.3808,suspicious,medium,Bowling strike rate outside 3-300 needs manual review.,excluded_from_records,low
bexley_stats_spreadsheets.xlsx,1971-72,16,Grant Pirois,Summer 1971/72,Historical club summary,bowling,bowlingStrikeRate,1.3125,suspicious,medium,Bowling strike rate outside 3-300 needs manual review.,excluded_from_records,low
bexley_stats_spreadsheets.xlsx,1971-72,18,Mick Stone,Summer 1971/72,Historical club summary,bowling,bowlingWickets,414.0,suspicious,medium,Season wickets above 100 need manual review.,excluded_from_records,low
bexley_stats_spreadsheets.xlsx,1971-72,18,Mick Stone,Summer 1971/72,Historical club summary,bowling,bowlingEconomyRate,0.1964,suspicious,medium,Season economy outside 0.5-15 needs manual review.,excluded_from_records,low
bexley_stats_spreadsheets.xlsx,1971-72,18,Mick Stone,Summer 1971/72,Historical club summary,bowling,bowlingStrikeRate,1.6232,suspicious,medium,Bowling strike rate outside 3-300 needs manual review.,excluded_from_records,low
bexley_stats_spreadsheets.xlsx,1971-72,19,Paul Thomas,Summer 1971/72,Historical club summary,bowling,bowlingStrikeRate,1.2,suspicious,medium,Bowling strike rate outside 3-300 needs manual review.,excluded_from_records,low
bexley_stats_spreadsheets.xlsx,1971-72,20,Dave Wallis,Summer 1971/72,Historical club summary,bowling,bowlingWickets,309.0,suspicious,medium,Season wickets above 100 need manual review.,excluded_from_records,low
bexley_stats_spreadsheets.xlsx,1971-72,20,Dave Wallis,Summer 1971/72,Historical club summary,bowling,bowlingEconomyRate,0.1154,suspicious,medium,Season economy outside 0.5-15 needs manual review.,excluded_from_records,low
bexley_stats_spreadsheets.xlsx,1971-72,20,Dave Wallis,Summer 1971/72,Historical club summary,bowling,bowlingStrikeRate,1.5146,suspicious,medium,Bowling strike rate outside 3-300 needs manual review.,excluded_from_records,low
bexley_stats_spreadsheets.xlsx,1971-72,21,Brian White,Summer 1971/72,Historical club summary,bowling,bowlingWickets,317.0,suspicious,medium,Season wickets above 100 need manual review.,excluded_from_records,low
bexley_stats_spreadsheets.xlsx,1971-72,21,Brian White,Summer 1971/72,Historical club summary,bowling,bowlingEconomyRate,0.1758,suspicious,medium,Season economy outside 0.5-15 needs manual review.,excluded_from_records,low
bexley_stats_spreadsheets.xlsx,1971-72,21,Brian White,Summer 1971/72,Historical club summary,bowling,bowlingStrikeRate,1.7224,suspicious,medium,Bowling strike rate outside 3-300 needs manual review.,excluded_from_records,low
bexley_stats_spreadsheets.xlsx,1971-72,29,Graham Butt,Summer 1971/72,Historical club summary,bowling,bowlingStrikeRate,1.3333,suspicious,medium,Bowling strike rate outside 3-300 needs manual review.,excluded_from_records,low
bexley_stats_spreadsheets.xlsx,1971-72,30,Bruce Carrington,Summer 1971/72,Historical club summary,bowling,bowlingStrikeRate,1.3333,suspicious,medium,Bowling strike rate outside 3-300 needs manual review.,excluded_from_records,low
bexley_stats_spreadsheets.xlsx,1971-72,31,Brian Cooper,Summer 1971/72,Historical club summary,bowling,bowlingEconomyRate,0.25,suspicious,medium,Season economy outside 0.5-15 needs manual review.,excluded_from_records,low
bexley_stats_spreadsheets.xlsx,1971-72,31,Brian Cooper,Summer 1971/72,Historical club summary,bowling,bowlingStrikeRate,1.8462,suspicious,medium,Bowling strike rate outside 3-300 needs manual review.,excluded_from_records,low
bexley_stats_spreadsheets.xlsx,1971-72,32,Ian Fleming,Summer 1971/72,Historical club summary,bowling,bowlingStrikeRate,1.2,suspicious,medium,Bowling strike rate outside 3-300 needs manual review.,excluded_from_records,low
bexley_stats_spreadsheets.xlsx,1971-72,34,Phil Harfield,Summer 1971/72,Historical club summary,bowling,bowlingWickets,62.0,invalid,high,Wickets cannot exceed balls bowled.,excluded_from_records,low
bexley_stats_spreadsheets.xlsx,1971-72,34,Phil Harfield,Summer 1971/72,Historical club summary,bowling,bowlingStrikeRate,0.9677,suspicious,medium,Bowling strike rate outside 3-300 needs manual review.,excluded_from_records,low
bexley_stats_spreadsheets.xlsx,1971-72,35,Alan Harrison,Summer 1971/72,Historical club summary,bowling,bowlingStrikeRate,1.5,suspicious,medium,Bowling strike rate outside 3-300 needs manual review.,excluded_from_records,low
bexley_stats_spreadsheets.xlsx,1971-72,37,Ross Hunter,Summer 1971/72,Historical club summary,bowling,bowlingEconomyRate,0.2273,suspicious,medium,Season economy outside 0.5-15 needs manual review.,excluded_from_records,low
bexley_stats_spreadsheets.xlsx,1971-72,37,Ross Hunter,Summer 1971/72,Historical club summary,bowling,bowlingStrikeRate,1.6098,suspicious,medium,Bowling strike rate outside 3-300 needs manual review.,excluded_from_records,low
bexley_stats_spreadsheets.xlsx,1971-72,39,Lloyd Jordan,Summer 1971/72,Historical club summary,bowling,bowlingWickets,303.0,suspicious,medium,Season wickets above 100 need manual review.,excluded_from_records,low
bexley_stats_spreadsheets.xlsx,1971-72,39,Lloyd Jordan,Summer 1971/72,Historical club summary,bowling,bowlingEconomyRate,0.0357,suspicious,medium,Season economy outside 0.5-15 needs manual review.,excluded_from_records,low
bexley_stats_spreadsheets.xlsx,1971-72,39,Lloyd Jordan,Summer 1971/72,Historical club summary,bowling,bowlingStrikeRate,1.1089,suspicious,medium,Bowling strike rate outside 3-300 needs manual review.,excluded_from_records,low
bexley_stats_spreadsheets.xlsx,1971-72,40,Arthur Mailey,Summer 1971/72,Historical club summary,bowling,bowlingWickets,553.0,suspicious,medium,Season wickets above 100 need manual review.,excluded_from_records,low
bexley_stats_spreadsheets.xlsx,1971-72,40,Arthur Mailey,Summer 1971/72,Historical club summary,bowling,bowlingEconomyRate,0.0106,suspicious,medium,Season economy outside 0.5-15 needs manual review.,excluded_from_records,low
bexley_stats_spreadsheets.xlsx,1971-72,40,Arthur Mailey,Summer 1971/72,Historical club summary,bowling,bowlingStrikeRate,1.0199,suspicious,medium,Bowling strike rate outside 3-300 needs manual review.,excluded_from_records,low
bexley_stats_spreadsheets.xlsx,1971-72,41,M Melvey,Summer 1971/72,Historical club summary,bowling,bowlingStrikeRate,1.5,suspicious,medium,Bowling strike rate outside 3-300 needs manual review.,excluded_from_records,low
bexley_stats_spreadsheets.xlsx,1971-72,42,R Phillips,Summer 1971/72,Historical club summary,bowling,bowlingEconomyRate,0.1,suspicious,medium,Season economy outside 0.5-15 needs manual review.,excluded_from_records,low
bexley_stats_spreadsheets.xlsx,1971-72,42,R Phillips,Summer 1971/72,Historical club summary,bowling,bowlingStrikeRate,1.0,suspicious,medium,Bowling strike rate outside 3-300 needs manual review.,excluded_from_records,low
bexley_stats_spreadsheets.xlsx,1971-72,43,Peter Rowe,Summer 1971/72,Historical club summary,bowling,bowlingWickets,274.0,suspicious,medium,Season wickets above 100 need manual review.,excluded_from_records,low
bexley_stats_spreadsheets.xlsx,1971-72,43,Peter Rowe,Summer 1971/72,Historical club summary,bowling,bowlingEconomyRate,0.1549,suspicious,medium,Season economy outside 0.5-15 needs manual review.,excluded_from_records,low
bexley_stats_spreadsheets.xlsx,1971-72,43,Peter Rowe,Summer 1971/72,Historical club summary,bowling,bowlingStrikeRate,1.5547,suspicious,medium,Bowling strike rate outside 3-300 needs manual review.,excluded_from_records,low
bexley_stats_spreadsheets.xlsx,1971-72,47,J Whigham,Summer 1971/72,Historical club summary,bowling,bowlingWickets,101.0,suspicious,medium,Season wickets above 100 need manual review.,excluded_from_records,low
bexley_stats_spreadsheets.xlsx,1971-72,47,J Whigham,Summer 1971/72,Historical club summary,bowling,bowlingEconomyRate,0.1154,suspicious,medium,Season economy outside 0.5-15 needs manual review.,excluded_from_records,low
bexley_stats_spreadsheets.xlsx,1971-72,47,J Whigham,Summer 1971/72,Historical club summary,bowling,bowlingStrikeRate,1.5446,suspicious,medium,Bowling strike rate outside 3-300 needs manual review.,excluded_from_records,low
bexley_stats_spreadsheets.xlsx,1971-72,49,John Young,Summer 1971/72,Historical club summary,bowling,bowlingWickets,789.0,suspicious,medium,Season wickets above 100 need manual review.,excluded_from_records,low
bexley_stats_spreadsheets.xlsx,1971-72,49,John Young,Summer 1971/72,Historical club summary,bowling,bowlingEconomyRate,0.1579,suspicious,medium,Season economy outside 0.5-15 needs manual review.,excluded_from_records,low
bexley_stats_spreadsheets.xlsx,1971-72,49,John Young,Summer 1971/72,Historical club summary,bowling,bowlingStrikeRate,1.7338,suspicious,medium,Bowling strike rate outside 3-300 needs manual review.,excluded_from_records,low
