source_file,source_sheet,source_row_header,detected_section,source_column_name,source_column_index,mapped_metric,mapping_confidence,mapping_reason,issue_flag
bexley_stats_spreadsheets.xlsx,1993-94,1,batting,0S,9,batting0s,high,Ducks in batting-only summary.,
bexley_stats_spreadsheets.xlsx,1993-94,1,batting,4S,10,battingFours,high,Fours in batting-only summary.,
bexley_stats_spreadsheets.xlsx,1993-94,1,batting,6S,11,battingSixes,high,Sixes in batting-only summary.,
bexley_stats_spreadsheets.xlsx,1993-94,1,batting,MINS,12,battingMinutes,medium,Minutes retained as source summary context.,
bexley_stats_spreadsheets.xlsx,1993-94,1,batting,HS,13,battingHighScore,high,High score in batting-only summary.,
bexley_stats_spreadsheets.xlsx,1993-94,1,batting,RUNS,14,battingAggregate,high,Runs in later batting-only block maps to batting aggregate.,
bexley_stats_spreadsheets.xlsx,1993-94,1,batting,AVE.,15,battingAverage,high,Average in later batting-only block.,
bexley_stats_spreadsheets.xlsx,1993-94,1,batting,STR.,16,battingStrikeRate,medium,"Workbook provides strike rate, but Excel data is not ball-by-ball.",
bexley_stats_spreadsheets.xlsx,1994-95,1,identity,PLAYER,3,player_name,high,Later workbook player identity column.,
bexley_stats_spreadsheets.xlsx,1994-95,1,general,MAT,4,matches,high,MAT maps to season matches.,
bexley_stats_spreadsheets.xlsx,1994-95,1,batting,INN,5,battingInnings,high,Later workbook table is batting-only summary.,
bexley_stats_spreadsheets.xlsx,1994-95,1,batting,NO,6,battingNotOuts,high,Not-outs in batting-only summary.,
bexley_stats_spreadsheets.xlsx,1994-95,1,batting,100S,7,batting100s,high,Hundreds in batting-only summary.,
bexley_stats_spreadsheets.xlsx,1994-95,1,batting,50S,8,batting50s,high,Fifties in batting-only summary.,
bexley_stats_spreadsheets.xlsx,1994-95,1,batting,0S,9,batting0s,high,Ducks in batting-only summary.,
bexley_stats_spreadsheets.xlsx,1994-95,1,batting,4S,10,battingFours,high,Fours in batting-only summary.,
bexley_stats_spreadsheets.xlsx,1994-95,1,batting,6S,11,battingSixes,high,Sixes in batting-only summary.,
bexley_stats_spreadsheets.xlsx,1994-95,1,batting,MINS,12,battingMinutes,medium,Minutes retained as source summary context.,
bexley_stats_spreadsheets.xlsx,1994-95,1,batting,HS,13,battingHighScore,high,High score in batting-only summary.,
bexley_stats_spreadsheets.xlsx,1994-95,1,batting,RUNS,14,battingAggregate,high,Runs in later batting-only block maps to batting aggregate.,
bexley_stats_spreadsheets.xlsx,1994-95,1,batting,AVE.,15,battingAverage,high,Average in later batting-only block.,
bexley_stats_spreadsheets.xlsx,1994-95,1,batting,STR.,16,battingStrikeRate,medium,"Workbook provides strike rate, but Excel data is not ball-by-ball.",
bexley_stats_spreadsheets.xlsx,1995-96,1,identity,PLAYER,3,player_name,high,Later workbook player identity column.,
bexley_stats_spreadsheets.xlsx,1995-96,1,general,MAT,4,matches,high,MAT maps to season matches.,
bexley_stats_spreadsheets.xlsx,1995-96,1,batting,INN,5,battingInnings,high,Later workbook table is batting-only summary.,
bexley_stats_spreadsheets.xlsx,1995-96,1,batting,NO,6,battingNotOuts,high,Not-outs in batting-only summary.,
bexley_stats_spreadsheets.xlsx,1995-96,1,batting,100S,7,batting100s,high,Hundreds in batting-only summary.,
bexley_stats_spreadsheets.xlsx,1995-96,1,batting,50S,8,batting50s,high,Fifties in batting-only summary.,
bexley_stats_spreadsheets.xlsx,1995-96,1,batting,0S,9,batting0s,high,Ducks in batting-only summary.,
bexley_stats_spreadsheets.xlsx,1995-96,1,batting,4S,10,battingFours,high,Fours in batting-only summary.,
bexley_stats_spreadsheets.xlsx,1995-96,1,batting,6S,11,battingSixes,high,Sixes in batting-only summary.,
bexley_stats_spreadsheets.xlsx,1995-96,1,batting,MINS,12,battingMinutes,medium,Minutes retained as source summary context.,
bexley_stats_spreadsheets.xlsx,1995-96,1,batting,HS,13,battingHighScore,high,High score in batting-only summary.,
bexley_stats_spreadsheets.xlsx,1995-96,1,batting,RUNS,14,battingAggregate,high,Runs in later batting-only block maps to batting aggregate.,
bexley_stats_spreadsheets.xlsx,1995-96,1,batting,AVE.,15,battingAverage,high,Average in later batting-only block.,
bexley_stats_spreadsheets.xlsx,1995-96,1,batting,STR.,16,battingStrikeRate,medium,"Workbook provides strike rate, but Excel data is not ball-by-ball.",
bexley_stats_spreadsheets.xlsx,1996-97,1,identity,PLAYER,2,player_name,high,Later workbook player identity column.,
bexley_stats_spreadsheets.xlsx,1996-97,1,general,MAT,3,matches,high,MAT maps to season matches.,
bexley_stats_spreadsheets.xlsx,1996-97,1,batting,INN,4,battingInnings,high,Later workbook table is batting-only summary.,
bexley_stats_spreadsheets.xlsx,1996-97,1,batting,NO,5,battingNotOuts,high,Not-outs in batting-only summary.,
bexley_stats_spreadsheets.xlsx,1996-97,1,batting,100S,6,batting100s,high,Hundreds in batting-only summary.,
bexley_stats_spreadsheets.xlsx,1996-97,1,batting,50S,7,batting50s,high,Fifties in batting-only summary.,
bexley_stats_spreadsheets.xlsx,1996-97,1,batting,0S,8,batting0s,high,Ducks in batting-only summary.,
bexley_stats_spreadsheets.xlsx,1996-97,1,batting,4S,9,battingFours,high,Fours in batting-only summary.,
bexley_stats_spreadsheets.xlsx,1996-97,1,batting,6S,10,battingSixes,high,Sixes in batting-only summary.,
bexley_stats_spreadsheets.xlsx,1996-97,1,batting,MINS,11,battingMinutes,medium,Minutes retained as source summary context.,
bexley_stats_spreadsheets.xlsx,1996-97,1,batting,HS,12,battingHighScore,high,High score in batting-only summary.,
bexley_stats_spreadsheets.xlsx,1996-97,1,batting,RUNS,13,battingAggregate,high,Runs in later batting-only block maps to batting aggregate.,
bexley_stats_spreadsheets.xlsx,1996-97,1,batting,AVE.,14,battingAverage,high,Average in later batting-only block.,
bexley_stats_spreadsheets.xlsx,1996-97,1,batting,STR.,15,battingStrikeRate,medium,"Workbook provides strike rate, but Excel data is not ball-by-ball.",
bexley_stats_spreadsheets.xlsx,1997-98,1,identity,PLAYER,3,player_name,high,Later workbook player identity column.,
bexley_stats_spreadsheets.xlsx,1997-98,1,general,MAT,4,matches,high,MAT maps to season matches.,
bexley_stats_spreadsheets.xlsx,1997-98,1,batting,INN,5,battingInnings,high,Later workbook table is batting-only summary.,
bexley_stats_spreadsheets.xlsx,1997-98,1,batting,NO,6,battingNotOuts,high,Not-outs in batting-only summary.,
bexley_stats_spreadsheets.xlsx,1997-98,1,batting,100S,7,batting100s,high,Hundreds in batting-only summary.,
bexley_stats_spreadsheets.xlsx,1997-98,1,batting,50S,8,batting50s,high,Fifties in batting-only summary.,
bexley_stats_spreadsheets.xlsx,1997-98,1,batting,0S,9,batting0s,high,Ducks in batting-only summary.,
bexley_stats_spreadsheets.xlsx,1997-98,1,batting,4S,10,battingFours,high,Fours in batting-only summary.,
bexley_stats_spreadsheets.xlsx,1997-98,1,batting,6S,11,battingSixes,high,Sixes in batting-only summary.,
bexley_stats_spreadsheets.xlsx,1997-98,1,batting,MINS,12,battingMinutes,medium,Minutes retained as source summary context.,
bexley_stats_spreadsheets.xlsx,1997-98,1,batting,HS,13,battingHighScore,high,High score in batting-only summary.,
bexley_stats_spreadsheets.xlsx,1997-98,1,batting,RUNS,14,battingAggregate,high,Runs in later batting-only block maps to batting aggregate.,
bexley_stats_spreadsheets.xlsx,1997-98,1,batting,AVE.,15,battingAverage,high,Average in later batting-only block.,
bexley_stats_spreadsheets.xlsx,1997-98,1,batting,STR.,16,battingStrikeRate,medium,"Workbook provides strike rate, but Excel data is not ball-by-ball.",
bexley_stats_spreadsheets.xlsx,1998-99,1,identity,PLAYER,3,player_name,high,Later workbook player identity column.,
bexley_stats_spreadsheets.xlsx,1998-99,1,general,MAT,4,matches,high,MAT maps to season matches.,
bexley_stats_spreadsheets.xlsx,1998-99,1,batting,INN,5,battingInnings,high,Later workbook table is batting-only summary.,
bexley_stats_spreadsheets.xlsx,1998-99,1,batting,NO,6,battingNotOuts,high,Not-outs in batting-only summary.,
bexley_stats_spreadsheets.xlsx,1998-99,1,batting,100S,7,batting100s,high,Hundreds in batting-only summary.,
bexley_stats_spreadsheets.xlsx,1998-99,1,batting,50S,8,batting50s,high,Fifties in batting-only summary.,
bexley_stats_spreadsheets.xlsx,1998-99,1,batting,0S,9,batting0s,high,Ducks in batting-only summary.,
bexley_stats_spreadsheets.xlsx,1998-99,1,batting,4S,10,battingFours,high,Fours in batting-only summary.,
bexley_stats_spreadsheets.xlsx,1998-99,1,batting,6S,11,battingSixes,high,Sixes in batting-only summary.,
bexley_stats_spreadsheets.xlsx,1998-99,1,batting,MINS,12,battingMinutes,medium,Minutes retained as source summary context.,
bexley_stats_spreadsheets.xlsx,1998-99,1,batting,HS,13,battingHighScore,high,High score in batting-only summary.,
bexley_stats_spreadsheets.xlsx,1998-99,1,batting,RUNS,14,battingAggregate,high,Runs in later batting-only block maps to batting aggregate.,
bexley_stats_spreadsheets.xlsx,1998-99,1,batting,AVE.,15,battingAverage,high,Average in later batting-only block.,
bexley_stats_spreadsheets.xlsx,1998-99,1,batting,STR.,16,battingStrikeRate,medium,"Workbook provides strike rate, but Excel data is not ball-by-ball.",
bexley_stats_spreadsheets.xlsx,1999-00,1,identity,PLAYER,3,player_name,high,Later workbook player identity column.,
bexley_stats_spreadsheets.xlsx,1999-00,1,general,MAT,4,matches,high,MAT maps to season matches.,
bexley_stats_spreadsheets.xlsx,1999-00,1,batting,INN,5,battingInnings,high,Later workbook table is batting-only summary.,
bexley_stats_spreadsheets.xlsx,1999-00,1,batting,NO,6,battingNotOuts,high,Not-outs in batting-only summary.,
bexley_stats_spreadsheets.xlsx,1999-00,1,batting,100S,7,batting100s,high,Hundreds in batting-only summary.,
bexley_stats_spreadsheets.xlsx,1999-00,1,batting,50S,8,batting50s,high,Fifties in batting-only summary.,
bexley_stats_spreadsheets.xlsx,1999-00,1,batting,0S,9,batting0s,high,Ducks in batting-only summary.,
bexley_stats_spreadsheets.xlsx,1999-00,1,batting,4S,10,battingFours,high,Fours in batting-only summary.,
bexley_stats_spreadsheets.xlsx,1999-00,1,batting,6S,11,battingSixes,high,Sixes in batting-only summary.,
bexley_stats_spreadsheets.xlsx,1999-00,1,batting,MINS,12,battingMinutes,medium,Minutes retained as source summary context.,
bexley_stats_spreadsheets.xlsx,1999-00,1,batting,HS,13,battingHighScore,high,High score in batting-only summary.,
bexley_stats_spreadsheets.xlsx,1999-00,1,batting,RUNS,14,battingAggregate,high,Runs in later batting-only block maps to batting aggregate.,
bexley_stats_spreadsheets.xlsx,1999-00,1,batting,AVE.,15,battingAverage,high,Average in later batting-only block.,
bexley_stats_spreadsheets.xlsx,1999-00,1,batting,STR.,16,battingStrikeRate,medium,"Workbook provides strike rate, but Excel data is not ball-by-ball.",
bexley_stats_spreadsheets.xlsx,2000-01,1,identity,PLAYER,3,player_name,high,Later workbook player identity column.,
bexley_stats_spreadsheets.xlsx,2000-01,1,general,MAT,4,matches,high,MAT maps to season matches.,
bexley_stats_spreadsheets.xlsx,2000-01,1,batting,INN,5,battingInnings,high,Later workbook table is batting-only summary.,
bexley_stats_spreadsheets.xlsx,2000-01,1,batting,NO,6,battingNotOuts,high,Not-outs in batting-only summary.,
bexley_stats_spreadsheets.xlsx,2000-01,1,batting,100S,7,batting100s,high,Hundreds in batting-only summary.,
bexley_stats_spreadsheets.xlsx,2000-01,1,batting,50S,8,batting50s,high,Fifties in batting-only summary.,
bexley_stats_spreadsheets.xlsx,2000-01,1,batting,0S,9,batting0s,high,Ducks in batting-only summary.,
bexley_stats_spreadsheets.xlsx,2000-01,1,batting,4S,10,battingFours,high,Fours in batting-only summary.,
bexley_stats_spreadsheets.xlsx,2000-01,1,batting,6S,11,battingSixes,high,Sixes in batting-only summary.,
bexley_stats_spreadsheets.xlsx,2000-01,1,batting,MINS,12,battingMinutes,medium,Minutes retained as source summary context.,
bexley_stats_spreadsheets.xlsx,2000-01,1,batting,HS,13,battingHighScore,high,High score in batting-only summary.,
bexley_stats_spreadsheets.xlsx,2000-01,1,batting,RUNS,14,battingAggregate,high,Runs in later batting-only block maps to batting aggregate.,
bexley_stats_spreadsheets.xlsx,2000-01,1,batting,AVE.,15,battingAverage,high,Average in later batting-only block.,
bexley_stats_spreadsheets.xlsx,2000-01,1,batting,STR.,16,battingStrikeRate,medium,"Workbook provides strike rate, but Excel data is not ball-by-ball.",
bexley_stats_spreadsheets.xlsx,2001-02,1,identity,PLAYER,3,player_name,high,Later workbook player identity column.,
bexley_stats_spreadsheets.xlsx,2001-02,1,general,MAT,4,matches,high,MAT maps to season matches.,
bexley_stats_spreadsheets.xlsx,2001-02,1,batting,INN,5,battingInnings,high,Later workbook table is batting-only summary.,
bexley_stats_spreadsheets.xlsx,2001-02,1,batting,NO,6,battingNotOuts,high,Not-outs in batting-only summary.,
bexley_stats_spreadsheets.xlsx,2001-02,1,batting,100S,7,batting100s,high,Hundreds in batting-only summary.,
bexley_stats_spreadsheets.xlsx,2001-02,1,batting,50S,8,batting50s,high,Fifties in batting-only summary.,
bexley_stats_spreadsheets.xlsx,2001-02,1,batting,0S,9,batting0s,high,Ducks in batting-only summary.,
bexley_stats_spreadsheets.xlsx,2001-02,1,batting,4S,10,battingFours,high,Fours in batting-only summary.,
bexley_stats_spreadsheets.xlsx,2001-02,1,batting,6S,11,battingSixes,high,Sixes in batting-only summary.,
bexley_stats_spreadsheets.xlsx,2001-02,1,batting,MINS,12,battingMinutes,medium,Minutes retained as source summary context.,
bexley_stats_spreadsheets.xlsx,2001-02,1,batting,HS,13,battingHighScore,high,High score in batting-only summary.,
bexley_stats_spreadsheets.xlsx,2001-02,1,batting,RUNS,14,battingAggregate,high,Runs in later batting-only block maps to batting aggregate.,
bexley_stats_spreadsheets.xlsx,2001-02,1,batting,AVE.,15,battingAverage,high,Average in later batting-only block.,
bexley_stats_spreadsheets.xlsx,2001-02,1,batting,STR.,16,battingStrikeRate,medium,"Workbook provides strike rate, but Excel data is not ball-by-ball.",
bexley_stats_spreadsheets.xlsx,2002-03,1,identity,PLAYER,3,player_name,high,Later workbook player identity column.,
bexley_stats_spreadsheets.xlsx,2002-03,1,general,MAT,4,matches,high,MAT maps to season matches.,
bexley_stats_spreadsheets.xlsx,2002-03,1,batting,INN,5,battingInnings,high,Later workbook table is batting-only summary.,
bexley_stats_spreadsheets.xlsx,2002-03,1,batting,NO,6,battingNotOuts,high,Not-outs in batting-only summary.,
bexley_stats_spreadsheets.xlsx,2002-03,1,batting,100S,7,batting100s,high,Hundreds in batting-only summary.,
bexley_stats_spreadsheets.xlsx,2002-03,1,batting,50S,8,batting50s,high,Fifties in batting-only summary.,
bexley_stats_spreadsheets.xlsx,2002-03,1,batting,0S,9,batting0s,high,Ducks in batting-only summary.,
bexley_stats_spreadsheets.xlsx,2002-03,1,batting,4S,10,battingFours,high,Fours in batting-only summary.,
bexley_stats_spreadsheets.xlsx,2002-03,1,batting,6S,11,battingSixes,high,Sixes in batting-only summary.,
bexley_stats_spreadsheets.xlsx,2002-03,1,batting,MINS,12,battingMinutes,medium,Minutes retained as source summary context.,
bexley_stats_spreadsheets.xlsx,2002-03,1,batting,HS,13,battingHighScore,high,High score in batting-only summary.,
bexley_stats_spreadsheets.xlsx,2002-03,1,batting,RUNS,14,battingAggregate,high,Runs in later batting-only block maps to batting aggregate.,
bexley_stats_spreadsheets.xlsx,2002-03,1,batting,AVE.,15,battingAverage,high,Average in later batting-only block.,
bexley_stats_spreadsheets.xlsx,2002-03,1,batting,STR.,16,battingStrikeRate,medium,"Workbook provides strike rate, but Excel data is not ball-by-ball.",
bexley_stats_spreadsheets.xlsx,2003-04,1,identity,PLAYER,3,player_name,high,Later workbook player identity column.,
bexley_stats_spreadsheets.xlsx,2003-04,1,general,MAT,4,matches,high,MAT maps to season matches.,
bexley_stats_spreadsheets.xlsx,2003-04,1,batting,INN,5,battingInnings,high,Later workbook table is batting-only summary.,
bexley_stats_spreadsheets.xlsx,2003-04,1,batting,NO,6,battingNotOuts,high,Not-outs in batting-only summary.,
bexley_stats_spreadsheets.xlsx,2003-04,1,batting,100S,7,batting100s,high,Hundreds in batting-only summary.,
bexley_stats_spreadsheets.xlsx,2003-04,1,batting,50S,8,batting50s,high,Fifties in batting-only summary.,
bexley_stats_spreadsheets.xlsx,2003-04,1,batting,0S,9,batting0s,high,Ducks in batting-only summary.,
bexley_stats_spreadsheets.xlsx,2003-04,1,batting,4S,10,battingFours,high,Fours in batting-only summary.,
bexley_stats_spreadsheets.xlsx,2003-04,1,batting,6S,11,battingSixes,high,Sixes in batting-only summary.,
bexley_stats_spreadsheets.xlsx,2003-04,1,batting,MINS,12,battingMinutes,medium,Minutes retained as source summary context.,
bexley_stats_spreadsheets.xlsx,2003-04,1,batting,HS,13,battingHighScore,high,High score in batting-only summary.,
bexley_stats_spreadsheets.xlsx,2003-04,1,batting,RUNS,14,battingAggregate,high,Runs in later batting-only block maps to batting aggregate.,
bexley_stats_spreadsheets.xlsx,2003-04,1,batting,AVE.,15,battingAverage,high,Average in later batting-only block.,
bexley_stats_spreadsheets.xlsx,2003-04,1,batting,STR.,16,battingStrikeRate,medium,"Workbook provides strike rate, but Excel data is not ball-by-ball.",
bexley_stats_spreadsheets.xlsx,2004-05,1,identity,PLAYER,3,player_name,high,Later workbook player identity column.,
bexley_stats_spreadsheets.xlsx,2004-05,1,general,MAT,4,matches,high,MAT maps to season matches.,
bexley_stats_spreadsheets.xlsx,2004-05,1,batting,INN,5,battingInnings,high,Later workbook table is batting-only summary.,
bexley_stats_spreadsheets.xlsx,2004-05,1,batting,NO,6,battingNotOuts,high,Not-outs in batting-only summary.,
bexley_stats_spreadsheets.xlsx,2004-05,1,batting,100S,7,batting100s,high,Hundreds in batting-only summary.,
bexley_stats_spreadsheets.xlsx,2004-05,1,batting,50S,8,batting50s,high,Fifties in batting-only summary.,
bexley_stats_spreadsheets.xlsx,2004-05,1,batting,0S,9,batting0s,high,Ducks in batting-only summary.,
bexley_stats_spreadsheets.xlsx,2004-05,1,batting,4S,10,battingFours,high,Fours in batting-only summary.,
bexley_stats_spreadsheets.xlsx,2004-05,1,batting,6S,11,battingSixes,high,Sixes in batting-only summary.,
bexley_stats_spreadsheets.xlsx,2004-05,1,batting,MINS,12,battingMinutes,medium,Minutes retained as source summary context.,
bexley_stats_spreadsheets.xlsx,2004-05,1,batting,HS,13,battingHighScore,high,High score in batting-only summary.,
bexley_stats_spreadsheets.xlsx,2004-05,1,batting,RUNS,14,battingAggregate,high,Runs in later batting-only block maps to batting aggregate.,
bexley_stats_spreadsheets.xlsx,2004-05,1,batting,AVE.,15,battingAverage,high,Average in later batting-only block.,
bexley_stats_spreadsheets.xlsx,2004-05,1,batting,STR.,16,battingStrikeRate,medium,"Workbook provides strike rate, but Excel data is not ball-by-ball.",
bexley_stats_spreadsheets.xlsx,2005-06,1,identity,PLAYER,3,player_name,high,Later workbook player identity column.,
bexley_stats_spreadsheets.xlsx,2005-06,1,general,MAT,4,matches,high,MAT maps to season matches.,
bexley_stats_spreadsheets.xlsx,2005-06,1,batting,INN,5,battingInnings,high,Later workbook table is batting-only summary.,
bexley_stats_spreadsheets.xlsx,2005-06,1,batting,NO,6,battingNotOuts,high,Not-outs in batting-only summary.,
bexley_stats_spreadsheets.xlsx,2005-06,1,batting,100S,7,batting100s,high,Hundreds in batting-only summary.,
bexley_stats_spreadsheets.xlsx,2005-06,1,batting,50S,8,batting50s,high,Fifties in batting-only summary.,
bexley_stats_spreadsheets.xlsx,2005-06,1,batting,0S,9,batting0s,high,Ducks in batting-only summary.,
bexley_stats_spreadsheets.xlsx,2005-06,1,batting,4S,10,battingFours,high,Fours in batting-only summary.,
bexley_stats_spreadsheets.xlsx,2005-06,1,batting,6S,11,battingSixes,high,Sixes in batting-only summary.,
bexley_stats_spreadsheets.xlsx,2005-06,1,batting,MINS,12,battingMinutes,medium,Minutes retained as source summary context.,
bexley_stats_spreadsheets.xlsx,2005-06,1,batting,HS,13,battingHighScore,high,High score in batting-only summary.,
bexley_stats_spreadsheets.xlsx,2005-06,1,batting,RUNS,14,battingAggregate,high,Runs in later batting-only block maps to batting aggregate.,
bexley_stats_spreadsheets.xlsx,2005-06,1,batting,AVE.,15,battingAverage,high,Average in later batting-only block.,
bexley_stats_spreadsheets.xlsx,2005-06,1,batting,STR.,16,battingStrikeRate,medium,"Workbook provides strike rate, but Excel data is not ball-by-ball.",
bexley_stats_spreadsheets.xlsx,2006-07,1,identity,PLAYER,3,player_name,high,Later workbook player identity column.,
bexley_stats_spreadsheets.xlsx,2006-07,1,general,MAT,4,matches,high,MAT maps to season matches.,
bexley_stats_spreadsheets.xlsx,2006-07,1,batting,INN,5,battingInnings,high,Later workbook table is batting-only summary.,
bexley_stats_spreadsheets.xlsx,2006-07,1,batting,NO,6,battingNotOuts,high,Not-outs in batting-only summary.,
bexley_stats_spreadsheets.xlsx,2006-07,1,batting,100S,7,batting100s,high,Hundreds in batting-only summary.,
bexley_stats_spreadsheets.xlsx,2006-07,1,batting,50S,8,batting50s,high,Fifties in batting-only summary.,
bexley_stats_spreadsheets.xlsx,2006-07,1,batting,0S,9,batting0s,high,Ducks in batting-only summary.,
bexley_stats_spreadsheets.xlsx,2006-07,1,batting,4S,10,battingFours,high,Fours in batting-only summary.,
bexley_stats_spreadsheets.xlsx,2006-07,1,batting,6S,11,battingSixes,high,Sixes in batting-only summary.,
bexley_stats_spreadsheets.xlsx,2006-07,1,batting,MINS,12,battingMinutes,medium,Minutes retained as source summary context.,
bexley_stats_spreadsheets.xlsx,2006-07,1,batting,HS,13,battingHighScore,high,High score in batting-only summary.,
bexley_stats_spreadsheets.xlsx,2006-07,1,batting,RUNS,14,battingAggregate,high,Runs in later batting-only block maps to batting aggregate.,
bexley_stats_spreadsheets.xlsx,2006-07,1,batting,AVE.,15,battingAverage,high,Average in later batting-only block.,
bexley_stats_spreadsheets.xlsx,2006-07,1,batting,STR.,16,battingStrikeRate,medium,"Workbook provides strike rate, but Excel data is not ball-by-ball.",
bexley_stats_spreadsheets.xlsx,2007-08,1,identity,PLAYER,3,player_name,high,Later workbook player identity column.,
bexley_stats_spreadsheets.xlsx,2007-08,1,general,MAT,4,matches,high,MAT maps to season matches.,
bexley_stats_spreadsheets.xlsx,2007-08,1,batting,INN,5,battingInnings,high,Later workbook table is batting-only summary.,
bexley_stats_spreadsheets.xlsx,2007-08,1,batting,NO,6,battingNotOuts,high,Not-outs in batting-only summary.,
bexley_stats_spreadsheets.xlsx,2007-08,1,batting,100S,7,batting100s,high,Hundreds in batting-only summary.,
bexley_stats_spreadsheets.xlsx,2007-08,1,batting,50S,8,batting50s,high,Fifties in batting-only summary.,
bexley_stats_spreadsheets.xlsx,2007-08,1,batting,0S,9,batting0s,high,Ducks in batting-only summary.,
bexley_stats_spreadsheets.xlsx,2007-08,1,batting,4S,10,battingFours,high,Fours in batting-only summary.,
bexley_stats_spreadsheets.xlsx,2007-08,1,batting,6S,11,battingSixes,high,Sixes in batting-only summary.,
bexley_stats_spreadsheets.xlsx,2007-08,1,batting,MINS,12,battingMinutes,medium,Minutes retained as source summary context.,
bexley_stats_spreadsheets.xlsx,2007-08,1,batting,HS,13,battingHighScore,high,High score in batting-only summary.,
bexley_stats_spreadsheets.xlsx,2007-08,1,batting,RUNS,14,battingAggregate,high,Runs in later batting-only block maps to batting aggregate.,
bexley_stats_spreadsheets.xlsx,2007-08,1,batting,AVE.,15,battingAverage,high,Average in later batting-only block.,
bexley_stats_spreadsheets.xlsx,2007-08,1,batting,STR.,16,battingStrikeRate,medium,"Workbook provides strike rate, but Excel data is not ball-by-ball.",
bexley_stats_spreadsheets.xlsx,2008-09,1,identity,PLAYER,3,player_name,high,Later workbook player identity column.,
bexley_stats_spreadsheets.xlsx,2008-09,1,general,MAT,4,matches,high,MAT maps to season matches.,
bexley_stats_spreadsheets.xlsx,2008-09,1,batting,INN,5,battingInnings,high,Later workbook table is batting-only summary.,
bexley_stats_spreadsheets.xlsx,2008-09,1,batting,NO,6,battingNotOuts,high,Not-outs in batting-only summary.,
bexley_stats_spreadsheets.xlsx,2008-09,1,batting,100S,7,batting100s,high,Hundreds in batting-only summary.,
bexley_stats_spreadsheets.xlsx,2008-09,1,batting,50S,8,batting50s,high,Fifties in batting-only summary.,
bexley_stats_spreadsheets.xlsx,2008-09,1,batting,0S,9,batting0s,high,Ducks in batting-only summary.,
bexley_stats_spreadsheets.xlsx,2008-09,1,batting,4S,10,battingFours,high,Fours in batting-only summary.,
bexley_stats_spreadsheets.xlsx,2008-09,1,batting,6S,11,battingSixes,high,Sixes in batting-only summary.,
bexley_stats_spreadsheets.xlsx,2008-09,1,batting,MINS,12,battingMinutes,medium,Minutes retained as source summary context.,
bexley_stats_spreadsheets.xlsx,2008-09,1,batting,HS,13,battingHighScore,high,High score in batting-only summary.,
bexley_stats_spreadsheets.xlsx,2008-09,1,batting,RUNS,14,battingAggregate,high,Runs in later batting-only block maps to batting aggregate.,
bexley_stats_spreadsheets.xlsx,2008-09,1,batting,AVE.,15,battingAverage,high,Average in later batting-only block.,
bexley_stats_spreadsheets.xlsx,2008-09,1,batting,STR.,16,battingStrikeRate,medium,"Workbook provides strike rate, but Excel data is not ball-by-ball.",
bexley_stats_spreadsheets.xlsx,2009-10,1,identity,PLAYER,3,player_name,high,Later workbook player identity column.,
bexley_stats_spreadsheets.xlsx,2009-10,1,general,MAT,4,matches,high,MAT maps to season matches.,
bexley_stats_spreadsheets.xlsx,2009-10,1,batting,INN,5,battingInnings,high,Later workbook table is batting-only summary.,
bexley_stats_spreadsheets.xlsx,2009-10,1,batting,NO,6,battingNotOuts,high,Not-outs in batting-only summary.,
bexley_stats_spreadsheets.xlsx,2009-10,1,batting,100S,7,batting100s,high,Hundreds in batting-only summary.,
bexley_stats_spreadsheets.xlsx,2009-10,1,batting,50S,8,batting50s,high,Fifties in batting-only summary.,
bexley_stats_spreadsheets.xlsx,2009-10,1,batting,0S,9,batting0s,high,Ducks in batting-only summary.,
bexley_stats_spreadsheets.xlsx,2009-10,1,batting,4S,10,battingFours,high,Fours in batting-only summary.,
bexley_stats_spreadsheets.xlsx,2009-10,1,batting,6S,11,battingSixes,high,Sixes in batting-only summary.,
bexley_stats_spreadsheets.xlsx,2009-10,1,batting,MINS,12,battingMinutes,medium,Minutes retained as source summary context.,
bexley_stats_spreadsheets.xlsx,2009-10,1,batting,HS,13,battingHighScore,high,High score in batting-only summary.,
bexley_stats_spreadsheets.xlsx,2009-10,1,batting,RUNS,14,battingAggregate,high,Runs in later batting-only block maps to batting aggregate.,
bexley_stats_spreadsheets.xlsx,2009-10,1,batting,AVE.,15,battingAverage,high,Average in later batting-only block.,
bexley_stats_spreadsheets.xlsx,2009-10,1,batting,STR.,16,battingStrikeRate,medium,"Workbook provides strike rate, but Excel data is not ball-by-ball.",
bexley_stats_spreadsheets.xlsx,2010-11,1,identity,PLAYER,3,player_name,high,Later workbook player identity column.,
bexley_stats_spreadsheets.xlsx,2010-11,1,general,MAT,4,matches,high,MAT maps to season matches.,
bexley_stats_spreadsheets.xlsx,2010-11,1,batting,INN,5,battingInnings,high,Later workbook table is batting-only summary.,
bexley_stats_spreadsheets.xlsx,2010-11,1,batting,NO,6,battingNotOuts,high,Not-outs in batting-only summary.,
bexley_stats_spreadsheets.xlsx,2010-11,1,batting,100S,7,batting100s,high,Hundreds in batting-only summary.,
bexley_stats_spreadsheets.xlsx,2010-11,1,batting,50S,8,batting50s,high,Fifties in batting-only summary.,
bexley_stats_spreadsheets.xlsx,2010-11,1,batting,0S,9,batting0s,high,Ducks in batting-only summary.,
bexley_stats_spreadsheets.xlsx,2010-11,1,batting,4S,10,battingFours,high,Fours in batting-only summary.,
