player_id,player_name,short_name,club,team_name,grade_name,season_id,season,season_start_date,competition_name,raw_player_id,raw_player_name,source_system,source_file,source_sheet,source_row,data_confidence,matches,battingInnings,battingAggregate,battingNotOuts,battingBallsFaced,batting50s,batting100s,batting0s,battingHighScore,isBattingHSNotOut,battingAverage,battingStrikeRate,battingFours,battingSixes,battingMinutes,team_id,grade_id,canonical_player_id,canonical_player_name
excel_0028deacf4811826,Matthew Hoggett,M Hoggett,Georges River DCC,Georges River DCC,Historical club summary,excel_2020_21,Summer 2020/21,2020-07-01T00:00:00.0000000+00:00,Historical Excel,excel_0028deacf4811826,Matthew Hoggett,excel,bexley_stats_spreadsheets.xlsx,2020-21,47,high,2,1,34,,,,,,34,False,34,,,,,excel_georges_river_dcc,excel_historical_club_summary,,
excel_7d95c2b0520f20c3,Chris Hughes,C Hughes,Georges River DCC,Georges River DCC,Historical club summary,excel_2020_21,Summer 2020/21,2020-07-01T00:00:00.0000000+00:00,Historical Excel,excel_7d95c2b0520f20c3,Chris Hughes,excel,bexley_stats_spreadsheets.xlsx,2020-21,48,high,3,3,14,,,,,,8,False,4.67,,,,,excel_georges_river_dcc,excel_historical_club_summary,,
excel_d41e52a250616dfe,Callan Hyland,C Hyland,Georges River DCC,Georges River DCC,Historical club summary,excel_2020_21,Summer 2020/21,2020-07-01T00:00:00.0000000+00:00,Historical Excel,excel_d41e52a250616dfe,Callan Hyland,excel,bexley_stats_spreadsheets.xlsx,2020-21,49,high,12,6,21,1,,,,2,13,True,4.2,87.5,2,1,33,excel_georges_river_dcc,excel_historical_club_summary,,
excel_62c7f84e98f144ed,Dave Jiffkins,D Jiffkins,Georges River DCC,Georges River DCC,Historical club summary,excel_2020_21,Summer 2020/21,2020-07-01T00:00:00.0000000+00:00,Historical Excel,excel_62c7f84e98f144ed,Dave Jiffkins,excel,bexley_stats_spreadsheets.xlsx,2020-21,50,high,3,2,2,,,,,,1,False,1,,,,,excel_georges_river_dcc,excel_historical_club_summary,,
excel_5cab815f2370072e,Steven M Jones,S M Jones,Georges River DCC,Georges River DCC,Historical club summary,excel_2020_21,Summer 2020/21,2020-07-01T00:00:00.0000000+00:00,Historical Excel,excel_5cab815f2370072e,Steven M Jones,excel,bexley_stats_spreadsheets.xlsx,2020-21,51,high,5,1,30,1,,,,,30,True,,,,,,excel_georges_river_dcc,excel_historical_club_summary,,
excel_78bd867e59c0f56f,Neil Karpin,N Karpin,Georges River DCC,Georges River DCC,Historical club summary,excel_2020_21,Summer 2020/21,2020-07-01T00:00:00.0000000+00:00,Historical Excel,excel_78bd867e59c0f56f,Neil Karpin,excel,bexley_stats_spreadsheets.xlsx,2020-21,52,high,5,2,45,,,,,,23,False,22.5,,4,,,excel_georges_river_dcc,excel_historical_club_summary,,
excel_e4ab3d36fb679f32,Patrick Kennedy,P Kennedy,Georges River DCC,Georges River DCC,Historical club summary,excel_2020_21,Summer 2020/21,2020-07-01T00:00:00.0000000+00:00,Historical Excel,excel_e4ab3d36fb679f32,Patrick Kennedy,excel,bexley_stats_spreadsheets.xlsx,2020-21,53,high,6,4,1,3,,,,1,1,True,1,33.3,,,2,excel_georges_river_dcc,excel_historical_club_summary,,
excel_737ba19533f6887f,Saiful I Khan,S I Khan,Georges River DCC,Georges River DCC,Historical club summary,excel_2020_21,Summer 2020/21,2020-07-01T00:00:00.0000000+00:00,Historical Excel,excel_737ba19533f6887f,Saiful I Khan,excel,bexley_stats_spreadsheets.xlsx,2020-21,54,high,2,2,7,1,,,,,6,False,7,41.2,,,27,excel_georges_river_dcc,excel_historical_club_summary,,
excel_b9fa3d80f6053752,Sam Krayem,S Krayem,Georges River DCC,Georges River DCC,Historical club summary,excel_2020_21,Summer 2020/21,2020-07-01T00:00:00.0000000+00:00,Historical Excel,excel_b9fa3d80f6053752,Sam Krayem,excel,bexley_stats_spreadsheets.xlsx,2020-21,57,high,2,2,5,,,,,1,5,False,2.5,166.7,1,,3,excel_georges_river_dcc,excel_historical_club_summary,,
excel_492d6a94a887ab5e,Michael Labb,M Labb,Georges River DCC,Georges River DCC,Historical club summary,excel_2020_21,Summer 2020/21,2020-07-01T00:00:00.0000000+00:00,Historical Excel,excel_492d6a94a887ab5e,Michael Labb,excel,bexley_stats_spreadsheets.xlsx,2020-21,58,high,14,13,262,2,,1,,1,68,False,23.82,116.4,19,1,270,excel_georges_river_dcc,excel_historical_club_summary,,
excel_7a59a694b9d5d366,Francois Lategan,F Lategan,Georges River DCC,Georges River DCC,Historical club summary,excel_2020_21,Summer 2020/21,2020-07-01T00:00:00.0000000+00:00,Historical Excel,excel_7a59a694b9d5d366,Francois Lategan,excel,bexley_stats_spreadsheets.xlsx,2020-21,59,high,7,5,20,3,,,,,13,False,10,87,1,,,excel_georges_river_dcc,excel_historical_club_summary,,
excel_0420f38d841cb2ae,Lindsay Le Bas,L Le Bas,Georges River DCC,Georges River DCC,Historical club summary,excel_2020_21,Summer 2020/21,2020-07-01T00:00:00.0000000+00:00,Historical Excel,excel_0420f38d841cb2ae,Lindsay Le Bas,excel,bexley_stats_spreadsheets.xlsx,2020-21,60,high,5,5,45,1,,,,,17,False,11.25,,2,,,excel_georges_river_dcc,excel_historical_club_summary,,
excel_bbdec827dea0d3e3,Jakob F Lindberg,J F Lindberg,Georges River DCC,Georges River DCC,Historical club summary,excel_2020_21,Summer 2020/21,2020-07-01T00:00:00.0000000+00:00,Historical Excel,excel_bbdec827dea0d3e3,Jakob F Lindberg,excel,bexley_stats_spreadsheets.xlsx,2020-21,61,high,11,10,100,1,,,,,23,False,11.11,,2,,,excel_georges_river_dcc,excel_historical_club_summary,,
excel_46239b097e1ed80c,Mark Loreggia,M Loreggia,Georges River DCC,Georges River DCC,Historical club summary,excel_2020_21,Summer 2020/21,2020-07-01T00:00:00.0000000+00:00,Historical Excel,excel_46239b097e1ed80c,Mark Loreggia,excel,bexley_stats_spreadsheets.xlsx,2020-21,62,high,8,8,45,1,,,,1,21,False,6.43,173.1,7,,,excel_georges_river_dcc,excel_historical_club_summary,,
excel_4c408d646306484e,Steve W Lucas,S W Lucas,Georges River DCC,Georges River DCC,Historical club summary,excel_2020_21,Summer 2020/21,2020-07-01T00:00:00.0000000+00:00,Historical Excel,excel_4c408d646306484e,Steve W Lucas,excel,bexley_stats_spreadsheets.xlsx,2020-21,63,high,7,2,11,1,,,,,9,True,11,,1,,,excel_georges_river_dcc,excel_historical_club_summary,,
excel_9ba39b2b76e2b2c6,Mick Mag,M Mag,Georges River DCC,Georges River DCC,Historical club summary,excel_2020_21,Summer 2020/21,2020-07-01T00:00:00.0000000+00:00,Historical Excel,excel_9ba39b2b76e2b2c6,Mick Mag,excel,bexley_stats_spreadsheets.xlsx,2020-21,64,high,8,6,45,1,,,,,20,False,9,,,,,excel_georges_river_dcc,excel_historical_club_summary,,
excel_171f8d9f683e648d,Jim Maroulis,J Maroulis,Georges River DCC,Georges River DCC,Historical club summary,excel_2020_21,Summer 2020/21,2020-07-01T00:00:00.0000000+00:00,Historical Excel,excel_171f8d9f683e648d,Jim Maroulis,excel,bexley_stats_spreadsheets.xlsx,2020-21,67,high,7,5,112,1,,1,,,53,True,28,,1,,,excel_georges_river_dcc,excel_historical_club_summary,,
excel_3b60c2797e8c60fb,Simon Marvello,S Marvello,Georges River DCC,Georges River DCC,Historical club summary,excel_2020_21,Summer 2020/21,2020-07-01T00:00:00.0000000+00:00,Historical Excel,excel_3b60c2797e8c60fb,Simon Marvello,excel,bexley_stats_spreadsheets.xlsx,2020-21,68,high,11,9,109,1,,,,1,39,False,13.63,,8,,,excel_georges_river_dcc,excel_historical_club_summary,,
excel_100251976714b611,David Massey,D Massey,Georges River DCC,Georges River DCC,Historical club summary,excel_2020_21,Summer 2020/21,2020-07-01T00:00:00.0000000+00:00,Historical Excel,excel_100251976714b611,David Massey,excel,bexley_stats_spreadsheets.xlsx,2020-21,69,high,9,2,3,1,,,,1,3,True,3,,,,,excel_georges_river_dcc,excel_historical_club_summary,,
excel_cd72aa1c6d790c1d,Joshua Matthews,J Matthews,Georges River DCC,Georges River DCC,Historical club summary,excel_2020_21,Summer 2020/21,2020-07-01T00:00:00.0000000+00:00,Historical Excel,excel_cd72aa1c6d790c1d,Joshua Matthews,excel,bexley_stats_spreadsheets.xlsx,2020-21,70,high,8,6,18,1,,,,1,9,False,3.6,300,,,,excel_georges_river_dcc,excel_historical_club_summary,,
excel_ec9dc98822f2cdaf,Jarrod Mazurkiewicz,J Mazurkiewicz,Georges River DCC,Georges River DCC,Historical club summary,excel_2020_21,Summer 2020/21,2020-07-01T00:00:00.0000000+00:00,Historical Excel,excel_ec9dc98822f2cdaf,Jarrod Mazurkiewicz,excel,bexley_stats_spreadsheets.xlsx,2020-21,72,high,16,16,462,3,,2,1,1,101,True,35.54,184.1,28,5,303,excel_georges_river_dcc,excel_historical_club_summary,,
excel_fdf7162d4b631fab,Ryan Mcgrath,R Mcgrath,Georges River DCC,Georges River DCC,Historical club summary,excel_2020_21,Summer 2020/21,2020-07-01T00:00:00.0000000+00:00,Historical Excel,excel_fdf7162d4b631fab,Ryan Mcgrath,excel,bexley_stats_spreadsheets.xlsx,2020-21,73,high,4,3,7,,,,,2,7,False,2.33,41.2,,,45,excel_georges_river_dcc,excel_historical_club_summary,,
excel_34dee665b57d125b,Zac Mcgrath,Z Mcgrath,Georges River DCC,Georges River DCC,Historical club summary,excel_2020_21,Summer 2020/21,2020-07-01T00:00:00.0000000+00:00,Historical Excel,excel_34dee665b57d125b,Zac Mcgrath,excel,bexley_stats_spreadsheets.xlsx,2020-21,74,high,7,7,30,4,,,,1,9,True,10,,1,,,excel_georges_river_dcc,excel_historical_club_summary,,
excel_23c42da85780b8c9,Taj Mcloughlin,T Mcloughlin,Georges River DCC,Georges River DCC,Historical club summary,excel_2020_21,Summer 2020/21,2020-07-01T00:00:00.0000000+00:00,Historical Excel,excel_23c42da85780b8c9,Taj Mcloughlin,excel,bexley_stats_spreadsheets.xlsx,2020-21,76,high,1,1,9,1,,,,,9,True,,,,,,excel_georges_river_dcc,excel_historical_club_summary,,
excel_442e054be75217d5,Geoff Mcqueen,G Mcqueen,Georges River DCC,Georges River DCC,Historical club summary,excel_2020_21,Summer 2020/21,2020-07-01T00:00:00.0000000+00:00,Historical Excel,excel_442e054be75217d5,Geoff Mcqueen,excel,bexley_stats_spreadsheets.xlsx,2020-21,77,high,7,1,13,1,,,,,13,True,,,1,,,excel_georges_river_dcc,excel_historical_club_summary,,
excel_43b84ef6a57d7afd,Greg Miller,G Miller,Georges River DCC,Georges River DCC,Historical club summary,excel_2020_21,Summer 2020/21,2020-07-01T00:00:00.0000000+00:00,Historical Excel,excel_43b84ef6a57d7afd,Greg Miller,excel,bexley_stats_spreadsheets.xlsx,2020-21,78,high,1,1,4,,,,,,4,False,4,,,,,excel_georges_river_dcc,excel_historical_club_summary,,
excel_cc5d4207aaebe599,Daniel Milliken,D Milliken,Georges River DCC,Georges River DCC,Historical club summary,excel_2020_21,Summer 2020/21,2020-07-01T00:00:00.0000000+00:00,Historical Excel,excel_cc5d4207aaebe599,Daniel Milliken,excel,bexley_stats_spreadsheets.xlsx,2020-21,79,high,8,8,105,,,,,,38,False,13.13,111.7,7,,,excel_georges_river_dcc,excel_historical_club_summary,,
excel_5c67e9608e16f4f8,Sam Mood,S Mood,Georges River DCC,Georges River DCC,Historical club summary,excel_2020_21,Summer 2020/21,2020-07-01T00:00:00.0000000+00:00,Historical Excel,excel_5c67e9608e16f4f8,Sam Mood,excel,bexley_stats_spreadsheets.xlsx,2020-21,80,high,5,5,100,,,1,,1,57,False,20,,6,1,,excel_georges_river_dcc,excel_historical_club_summary,,
excel_e11fb6fd6a80cecd,Christopher J Morris,C J Morris,Georges River DCC,Georges River DCC,Historical club summary,excel_2020_21,Summer 2020/21,2020-07-01T00:00:00.0000000+00:00,Historical Excel,excel_e11fb6fd6a80cecd,Christopher J Morris,excel,bexley_stats_spreadsheets.xlsx,2020-21,81,high,6,4,27,1,,,,,13,False,9,,,,,excel_georges_river_dcc,excel_historical_club_summary,,
excel_49340fd26ee04cc9,Harrison Morton,H Morton,Georges River DCC,Georges River DCC,Historical club summary,excel_2020_21,Summer 2020/21,2020-07-01T00:00:00.0000000+00:00,Historical Excel,excel_49340fd26ee04cc9,Harrison Morton,excel,bexley_stats_spreadsheets.xlsx,2020-21,82,high,9,5,18,3,,,,,11,False,9,,1,,,excel_georges_river_dcc,excel_historical_club_summary,,
excel_61af27cccc470d88,Timothy Mozar,T Mozar,Georges River DCC,Georges River DCC,Historical club summary,excel_2020_21,Summer 2020/21,2020-07-01T00:00:00.0000000+00:00,Historical Excel,excel_61af27cccc470d88,Timothy Mozar,excel,bexley_stats_spreadsheets.xlsx,2020-21,83,high,3,3,45,,,,,,22,False,15,,1,,,excel_georges_river_dcc,excel_historical_club_summary,,
excel_0332fde3d97cda5c,David Newham,D Newham,Georges River DCC,Georges River DCC,Historical club summary,excel_2020_21,Summer 2020/21,2020-07-01T00:00:00.0000000+00:00,Historical Excel,excel_0332fde3d97cda5c,David Newham,excel,bexley_stats_spreadsheets.xlsx,2020-21,84,high,9,7,74,1,,,,1,43,True,12.33,,2,,,excel_georges_river_dcc,excel_historical_club_summary,,
excel_4f70f355fe69a4e0,Todd O'keefe,T O'keefe,Georges River DCC,Georges River DCC,Historical club summary,excel_2020_21,Summer 2020/21,2020-07-01T00:00:00.0000000+00:00,Historical Excel,excel_4f70f355fe69a4e0,Todd O'keefe,excel,bexley_stats_spreadsheets.xlsx,2020-21,85,high,6,4,109,1,,,,,42,True,36.33,,,,,excel_georges_river_dcc,excel_historical_club_summary,,
excel_08195673459c2752,Barry O'rourke,B O'rourke,Georges River DCC,Georges River DCC,Historical club summary,excel_2020_21,Summer 2020/21,2020-07-01T00:00:00.0000000+00:00,Historical Excel,excel_08195673459c2752,Barry O'rourke,excel,bexley_stats_spreadsheets.xlsx,2020-21,86,high,7,5,77,3,,,,,33,True,38.5,,8,2,,excel_georges_river_dcc,excel_historical_club_summary,,
excel_c4921ac3fa8e2544,Rushad Parekh,R Parekh,Georges River DCC,Georges River DCC,Historical club summary,excel_2020_21,Summer 2020/21,2020-07-01T00:00:00.0000000+00:00,Historical Excel,excel_c4921ac3fa8e2544,Rushad Parekh,excel,bexley_stats_spreadsheets.xlsx,2020-21,88,high,11,10,116,,,,,,28,False,11.6,187.1,6,,82,excel_georges_river_dcc,excel_historical_club_summary,,
excel_c260c31014e66a9e,Dean Parker,D Parker,Georges River DCC,Georges River DCC,Historical club summary,excel_2020_21,Summer 2020/21,2020-07-01T00:00:00.0000000+00:00,Historical Excel,excel_c260c31014e66a9e,Dean Parker,excel,bexley_stats_spreadsheets.xlsx,2020-21,90,high,2,2,41,1,,,,,40,True,41,,,,,excel_georges_river_dcc,excel_historical_club_summary,,
excel_5ad3e9ffc7278cdd,John Parker,J Parker,Georges River DCC,Georges River DCC,Historical club summary,excel_2020_21,Summer 2020/21,2020-07-01T00:00:00.0000000+00:00,Historical Excel,excel_5ad3e9ffc7278cdd,John Parker,excel,bexley_stats_spreadsheets.xlsx,2020-21,91,high,6,1,4,,,,,,4,False,4,,1,,,excel_georges_river_dcc,excel_historical_club_summary,,
excel_b085577cdf739b6b,Swapnil Pawar,S Pawar,Georges River DCC,Georges River DCC,Historical club summary,excel_2020_21,Summer 2020/21,2020-07-01T00:00:00.0000000+00:00,Historical Excel,excel_b085577cdf739b6b,Swapnil Pawar,excel,bexley_stats_spreadsheets.xlsx,2020-21,93,high,9,5,49,1,,,,2,41,False,12.25,196,6,,27,excel_georges_river_dcc,excel_historical_club_summary,,
excel_f8e0f642a42683c3,Simon Peddle,S Peddle,Georges River DCC,Georges River DCC,Historical club summary,excel_2020_21,Summer 2020/21,2020-07-01T00:00:00.0000000+00:00,Historical Excel,excel_f8e0f642a42683c3,Simon Peddle,excel,bexley_stats_spreadsheets.xlsx,2020-21,94,high,2,1,25,,,,,,25,False,25,,,,,excel_georges_river_dcc,excel_historical_club_summary,,
excel_e5fea48288761b13,Rob Peseta,R Peseta,Georges River DCC,Georges River DCC,Historical club summary,excel_2020_21,Summer 2020/21,2020-07-01T00:00:00.0000000+00:00,Historical Excel,excel_e5fea48288761b13,Rob Peseta,excel,bexley_stats_spreadsheets.xlsx,2020-21,95,high,6,5,131,2,,,,,35,True,43.67,,14,4,,excel_georges_river_dcc,excel_historical_club_summary,,
excel_b171e24a7db32eab,Unknown Player_1,U Player_1,Georges River DCC,Georges River DCC,Historical club summary,excel_2020_21,Summer 2020/21,2020-07-01T00:00:00.0000000+00:00,Historical Excel,excel_b171e24a7db32eab,Unknown Player_1,excel,bexley_stats_spreadsheets.xlsx,2020-21,97,high,1,1,6,,,,,,6,False,6,75,,,11,excel_georges_river_dcc,excel_historical_club_summary,,
excel_4ae600e751281eda,Unknown Player_2,U Player_2,Georges River DCC,Georges River DCC,Historical club summary,excel_2020_21,Summer 2020/21,2020-07-01T00:00:00.0000000+00:00,Historical Excel,excel_4ae600e751281eda,Unknown Player_2,excel,bexley_stats_spreadsheets.xlsx,2020-21,98,high,1,1,,1,,,,,,True,,,,,4,excel_georges_river_dcc,excel_historical_club_summary,,
excel_e13a869421ef2af2,Peter Remfrey,P Remfrey,Georges River DCC,Georges River DCC,Historical club summary,excel_2020_21,Summer 2020/21,2020-07-01T00:00:00.0000000+00:00,Historical Excel,excel_e13a869421ef2af2,Peter Remfrey,excel,bexley_stats_spreadsheets.xlsx,2020-21,99,high,8,4,57,,,,,1,20,False,14.25,,6,,,excel_georges_river_dcc,excel_historical_club_summary,,
excel_7210d23a97ca9435,Alejandro Salgueira,A Salgueira,Georges River DCC,Georges River DCC,Historical club summary,excel_2020_21,Summer 2020/21,2020-07-01T00:00:00.0000000+00:00,Historical Excel,excel_7210d23a97ca9435,Alejandro Salgueira,excel,bexley_stats_spreadsheets.xlsx,2020-21,101,high,10,7,137,1,,1,,,51,False,22.83,253.7,6,,62,excel_georges_river_dcc,excel_historical_club_summary,,
excel_b65869b20d97e5bb,Jason Seaman,J Seaman,Georges River DCC,Georges River DCC,Historical club summary,excel_2020_21,Summer 2020/21,2020-07-01T00:00:00.0000000+00:00,Historical Excel,excel_b65869b20d97e5bb,Jason Seaman,excel,bexley_stats_spreadsheets.xlsx,2020-21,106,high,3,3,25,1,,,,,10,True,12.5,,,,,excel_georges_river_dcc,excel_historical_club_summary,,
excel_6f6fd979de47fcdf,Timothy Sherwin,T Sherwin,Georges River DCC,Georges River DCC,Historical club summary,excel_2020_21,Summer 2020/21,2020-07-01T00:00:00.0000000+00:00,Historical Excel,excel_6f6fd979de47fcdf,Timothy Sherwin,excel,bexley_stats_spreadsheets.xlsx,2020-21,107,high,10,10,318,,,2,,,96,False,31.8,,22,14,,excel_georges_river_dcc,excel_historical_club_summary,,
excel_cd3175f5f3b1d87d,John Short,J Short,Georges River DCC,Georges River DCC,Historical club summary,excel_2020_21,Summer 2020/21,2020-07-01T00:00:00.0000000+00:00,Historical Excel,excel_cd3175f5f3b1d87d,John Short,excel,bexley_stats_spreadsheets.xlsx,2020-21,108,high,5,5,97,2,,,,,37,True,32.33,,8,,,excel_georges_river_dcc,excel_historical_club_summary,,
excel_0bd1ff4a86f06bed,Aidan Simmons,A Simmons,Georges River DCC,Georges River DCC,Historical club summary,excel_2020_21,Summer 2020/21,2020-07-01T00:00:00.0000000+00:00,Historical Excel,excel_0bd1ff4a86f06bed,Aidan Simmons,excel,bexley_stats_spreadsheets.xlsx,2020-21,109,high,6,4,,,,,,4,,False,,,,,3,excel_georges_river_dcc,excel_historical_club_summary,,
excel_6b7ad559d7d5f0f6,Ranbir Singh,R Singh,Georges River DCC,Georges River DCC,Historical club summary,excel_2020_21,Summer 2020/21,2020-07-01T00:00:00.0000000+00:00,Historical Excel,excel_6b7ad559d7d5f0f6,Ranbir Singh,excel,bexley_stats_spreadsheets.xlsx,2020-21,110,high,9,8,157,,,,,1,47,False,19.63,,8,1,,excel_georges_river_dcc,excel_historical_club_summary,,
excel_1d1639bd0cf7c6f7,Darren S Smith,D S Smith,Georges River DCC,Georges River DCC,Historical club summary,excel_2020_21,Summer 2020/21,2020-07-01T00:00:00.0000000+00:00,Historical Excel,excel_1d1639bd0cf7c6f7,Darren S Smith,excel,bexley_stats_spreadsheets.xlsx,2020-21,111,high,7,7,158,4,,,,,35,True,52.67,,13,,,excel_georges_river_dcc,excel_historical_club_summary,,
excel_60da87240b51c35c,Robert J Southwell,R J Southwell,Georges River DCC,Georges River DCC,Historical club summary,excel_2020_21,Summer 2020/21,2020-07-01T00:00:00.0000000+00:00,Historical Excel,excel_60da87240b51c35c,Robert J Southwell,excel,bexley_stats_spreadsheets.xlsx,2020-21,112,high,2,1,8,,,,,,8,False,8,,,,,excel_georges_river_dcc,excel_historical_club_summary,,
excel_0f14235733e8100f,Murray J Stanton,M J Stanton,Georges River DCC,Georges River DCC,Historical club summary,excel_2020_21,Summer 2020/21,2020-07-01T00:00:00.0000000+00:00,Historical Excel,excel_0f14235733e8100f,Murray J Stanton,excel,bexley_stats_spreadsheets.xlsx,2020-21,113,high,2,2,6,,,,,1,6,False,3,,,,,excel_georges_river_dcc,excel_historical_club_summary,,
excel_7fa723c81f10d540,Robert Stares,R Stares,Georges River DCC,Georges River DCC,Historical club summary,excel_2020_21,Summer 2020/21,2020-07-01T00:00:00.0000000+00:00,Historical Excel,excel_7fa723c81f10d540,Robert Stares,excel,bexley_stats_spreadsheets.xlsx,2020-21,114,high,4,2,18,,,,,1,18,False,9,,,1,,excel_georges_river_dcc,excel_historical_club_summary,,
excel_4a98e55457920ffd,Nicholas Stevens,N Stevens,Georges River DCC,Georges River DCC,Historical club summary,excel_2020_21,Summer 2020/21,2020-07-01T00:00:00.0000000+00:00,Historical Excel,excel_4a98e55457920ffd,Nicholas Stevens,excel,bexley_stats_spreadsheets.xlsx,2020-21,115,high,10,7,18,1,,,,2,7,False,3,,2,,,excel_georges_river_dcc,excel_historical_club_summary,,
excel_8b659a7b79072399,Bradley Thorncraft,B Thorncraft,Georges River DCC,Georges River DCC,Historical club summary,excel_2020_21,Summer 2020/21,2020-07-01T00:00:00.0000000+00:00,Historical Excel,excel_8b659a7b79072399,Bradley Thorncraft,excel,bexley_stats_spreadsheets.xlsx,2020-21,116,high,12,10,55,,,,,2,15,False,5.5,211.5,4,,28,excel_georges_river_dcc,excel_historical_club_summary,,
excel_58e2cd32b192a41b,Laurie Turner,L Turner,Georges River DCC,Georges River DCC,Historical club summary,excel_2020_21,Summer 2020/21,2020-07-01T00:00:00.0000000+00:00,Historical Excel,excel_58e2cd32b192a41b,Laurie Turner,excel,bexley_stats_spreadsheets.xlsx,2020-21,118,high,9,2,32,2,,,,,20,True,,,2,,,excel_georges_river_dcc,excel_historical_club_summary,,
excel_e729b98e4806110f,Trevor Whittall,T Whittall,Georges River DCC,Georges River DCC,Historical club summary,excel_2020_21,Summer 2020/21,2020-07-01T00:00:00.0000000+00:00,Historical Excel,excel_e729b98e4806110f,Trevor Whittall,excel,bexley_stats_spreadsheets.xlsx,2020-21,120,high,16,14,288,4,,1,,1,54,True,28.8,,23,5,,excel_georges_river_dcc,excel_historical_club_summary,,
excel_19441568d32ba21b,Sujith Wijesurendra,S Wijesurendra,Georges River DCC,Georges River DCC,Historical club summary,excel_2020_21,Summer 2020/21,2020-07-01T00:00:00.0000000+00:00,Historical Excel,excel_19441568d32ba21b,Sujith Wijesurendra,excel,bexley_stats_spreadsheets.xlsx,2020-21,121,high,2,2,22,,,,,,17,False,11,73.3,2,,42,excel_georges_river_dcc,excel_historical_club_summary,,
excel_a7648420339a0387,Alan Willmore,A Willmore,Georges River DCC,Georges River DCC,Historical club summary,excel_2020_21,Summer 2020/21,2020-07-01T00:00:00.0000000+00:00,Historical Excel,excel_a7648420339a0387,Alan Willmore,excel,bexley_stats_spreadsheets.xlsx,2020-21,122,high,9,6,134,3,,,,,31,True,44.67,,11,,,excel_georges_river_dcc,excel_historical_club_summary,,
excel_7639bc810b35169d,Adam Wilson,A Wilson,Georges River DCC,Georges River DCC,Historical club summary,excel_2020_21,Summer 2020/21,2020-07-01T00:00:00.0000000+00:00,Historical Excel,excel_7639bc810b35169d,Adam Wilson,excel,bexley_stats_spreadsheets.xlsx,2020-21,123,high,8,6,131,3,,,,,46,False,43.67,,,,,excel_georges_river_dcc,excel_historical_club_summary,,
excel_a7fe4fde801bc377,Jason Wilton,J Wilton,Georges River DCC,Georges River DCC,Historical club summary,excel_2020_21,Summer 2020/21,2020-07-01T00:00:00.0000000+00:00,Historical Excel,excel_a7fe4fde801bc377,Jason Wilton,excel,bexley_stats_spreadsheets.xlsx,2020-21,124,high,9,7,179,2,,,,,43,False,35.8,,3,1,,excel_georges_river_dcc,excel_historical_club_summary,,
excel_eed3ae3ea494cba3,Benjamin Worger,B Worger,Georges River DCC,Georges River DCC,Historical club summary,excel_2020_21,Summer 2020/21,2020-07-01T00:00:00.0000000+00:00,Historical Excel,excel_eed3ae3ea494cba3,Benjamin Worger,excel,bexley_stats_spreadsheets.xlsx,2020-21,125,high,5,5,7,,,,,2,3,False,1.4,,,,,excel_georges_river_dcc,excel_historical_club_summary,,
excel_846218d645e24810,Matthew Wotton,M Wotton,Georges River DCC,Georges River DCC,Historical club summary,excel_2020_21,Summer 2020/21,2020-07-01T00:00:00.0000000+00:00,Historical Excel,excel_846218d645e24810,Matthew Wotton,excel,bexley_stats_spreadsheets.xlsx,2020-21,126,high,14,10,148,5,,,,1,43,True,29.6,178.3,5,,114,excel_georges_river_dcc,excel_historical_club_summary,,
excel_3a3a9813e3355208,Alan Wright,A Wright,Georges River DCC,Georges River DCC,Historical club summary,excel_2020_21,Summer 2020/21,2020-07-01T00:00:00.0000000+00:00,Historical Excel,excel_3a3a9813e3355208,Alan Wright,excel,bexley_stats_spreadsheets.xlsx,2020-21,127,high,7,3,32,1,,,,1,31,True,16,,4,,,excel_georges_river_dcc,excel_historical_club_summary,,
excel_3a2f984ea32f1d0a,Jihad Ykmour,J Ykmour,Georges River DCC,Georges River DCC,Historical club summary,excel_2020_21,Summer 2020/21,2020-07-01T00:00:00.0000000+00:00,Historical Excel,excel_3a2f984ea32f1d0a,Jihad Ykmour,excel,bexley_stats_spreadsheets.xlsx,2020-21,129,high,1,1,,,,,,1,,False,,,,,2,excel_georges_river_dcc,excel_historical_club_summary,,
excel_ec8be671561e2546,Ramy Ykmour,R Ykmour,Georges River DCC,Georges River DCC,Historical club summary,excel_2020_21,Summer 2020/21,2020-07-01T00:00:00.0000000+00:00,Historical Excel,excel_ec8be671561e2546,Ramy Ykmour,excel,bexley_stats_spreadsheets.xlsx,2020-21,130,high,2,2,6,,,,,,3,False,3,150,,,14,excel_georges_river_dcc,excel_historical_club_summary,,
excel_2a8bf94c3ff82ac7,Dean Zamagias,D Zamagias,Georges River DCC,Georges River DCC,Historical club summary,excel_2020_21,Summer 2020/21,2020-07-01T00:00:00.0000000+00:00,Historical Excel,excel_2a8bf94c3ff82ac7,Dean Zamagias,excel,bexley_stats_spreadsheets.xlsx,2020-21,131,high,4,4,91,,,1,,,53,False,22.75,124.7,10,,109,excel_georges_river_dcc,excel_historical_club_summary,,
excel_e40235287313df05,John Adamson,J Adamson,Georges River DCC,Georges River DCC,Historical club summary,excel_2021_22,Summer 2021/22,2021-07-01T00:00:00.0000000+00:00,Historical Excel,excel_e40235287313df05,John Adamson,excel,bexley_stats_spreadsheets.xlsx,2021-22,2,high,7,6,139,4,,,,,35,True,69.5,,8,5,,excel_georges_river_dcc,excel_historical_club_summary,,
